-1710.000000,-1710.000000,0.000000,-17
-3620.000000,-5330.000000,-1910.000000,-36
-880.000000,-6210.000000,2740.000000,-8
-900.000000,-7110.000000,-20.000000,-9
-1230.000000,-8340.000000,-330.000000,-12
-608.000000,-8948.000000,622.000000,-6
-689.000000,-9637.000000,-81.000000,-6
-1366.000000,-11003.000000,-677.000000,-13
-1093.000000,-12096.000000,273.000000,-10
-2943.000000,-15039.000000,-1850.000000,-29
-3909.000000,-18948.000000,-966.000000,-39
-2991.000000,-21939.000000,918.000000,-29
-3927.000000,-25866.000000,-936.000000,-39
-4758.000000,-30624.000000,-831.000000,-47
-4719.000000,-35343.000000,39.000000,-47
