
621.000000,622.000000,620.000000,10
775.000000,1397.000000,154.000000,11
-279.000000,1118.000000,-1054.000000,-5
-501.000000,617.000000,-222.000000,-6
-893.000000,-276.000000,-392.000000,-12
34.000000,-242.000000,927.000000,3
-182.000000,-424.000000,-216.000000,-3
-894.000000,-1318.000000,-712.000000,-15
-1125.000000,-2443.000000,-231.000000,-17
-1119.000000,-3562.000000,6.000000,-18
-2055.000000,-5617.000000,-936.000000,-35
-2244.000000,-7861.000000,-189.000000,-38
-1869.000000,-9730.000000,375.000000,-34
-2427.000000,-12157.000000,-558.000000,-47
-2052.000000,-14209.000000,375.000000,-42
-2616.000000,-16825.000000,-564.000000,-56
-3480.000000,-20305.000000,-864.000000,-72
-2394.000000,-22699.000000,1086.000000,-56
-2205.000000,-24904.000000,189.000000,-59
-2718.000000,-27622.000000,-513.000000,-72
-1968.000000,-29590.000000,750.000000,-61
-2472.000000,-32062.000000,-504.000000,-75
-3492.000000,-35554.000000,-1020.000000,-93
-1896.000000,-37450.000000,1596.000000,-68
-2409.000000,-39859.000000,-513.000000,-84
-2577.000000,-42436.000000,-168.000000,-89
-1521.000000,-43957.000000,1056.000000,-74
-2541.000000,-46498.000000,-1020.000000,-97
-2541.000000,-49039.000000,0.000000,-97
-2202.000000,-51241.000000,339.000000,-94
-2373.000000,-53614.000000,-171.000000,-101
-2541.000000,-56155.000000,-168.000000,-107
-2001.000000,-58156.000000,540.000000,-101
-2541.000000,-60697.000000,-540.000000,-114
-2178.000000,-62875.000000,363.000000,-110
-2166.000000,-65041.000000,12.000000,-114
-2322.000000,-67363.000000,-156.000000,-119
-1794.000000,-69157.000000,528.000000,-113
-1641.000000,-70798.000000,153.000000,-114
-1626.000000,-72424.000000,15.000000,-117
-1605.000000,-74029.000000,21.000000,-119
-777.000000,-74806.000000,828.000000,-107
-909.000000,-75715.000000,-132.000000,-113
-1368.000000,-77083.000000,-459.000000,-122
-1068.000000,-78151.000000,300.000000,-117
-759.000000,-78910.000000,309.000000,-114
-1500.000000,-1500.000000,0.000000,-20
-1030.000000,-2530.000000,470.000000,-14
