15.000000,15.000000,0.000000,0
-575.000000,-560.000000,-590.000000,-28
568.000000,8.000000,1143.000000,28
-1028.000000,-1020.000000,-1596.000000,-51
1015.000000,-5.000000,2043.000000,50
721.000000,716.000000,-294.000000,36
1182.000000,1898.000000,461.000000,59
1482.000000,3380.000000,300.000000,74
1525.000000,4905.000000,43.000000,76
2370.000000,7275.000000,845.000000,118
2724.000000,9999.000000,354.000000,136
2715.000000,12714.000000,-9.000000,135
2928.000000,15642.000000,213.000000,146
4359.000000,20001.000000,1431.000000,200
3342.000000,23343.000000,-1017.000000,167
3345.000000,26688.000000,3.000000,167
3579.000000,30267.000000,234.000000,178
2511.000000,32778.000000,-1068.000000,125
2547.000000,35325.000000,36.000000,127
2229.000000,37554.000000,-318.000000,111
2244.000000,39798.000000,15.000000,112
2238.000000,42036.000000,-6.000000,111
2061.000000,44097.000000,-177.000000,103
1125.000000,45222.000000,-936.000000,56
1497.000000,46719.000000,372.000000,74
1308.000000,48027.000000,-189.000000,65
936.000000,48963.000000,-372.000000,46
1308.000000,50271.000000,372.000000,65
1305.000000,51576.000000,-3.000000,65
933.000000,52509.000000,-372.000000,46
933.000000,53442.000000,0.000000,46
936.000000,54378.000000,3.000000,46
930.000000,55308.000000,-6.000000,46
936.000000,56244.000000,6.000000,46
930.000000,57174.000000,-6.000000,46
933.000000,58107.000000,3.000000,46
933.000000,59040.000000,0.000000,46
939.000000,59979.000000,6.000000,46
378.000000,60357.000000,-561.000000,18
936.000000,61293.000000,558.000000,46
375.000000,61668.000000,-561.000000,18
375.000000,62043.000000,0.000000,18
573.000000,62616.000000,198.000000,28
1101.000000,63717.000000,528.000000,55
555.000000,64272.000000,-546.000000,27
573.000000,64845.000000,18.000000,28
543.000000,65388.000000,-30.000000,27
552.000000,65940.000000,9.000000,27
1086.000000,67026.000000,534.000000,54
1053.000000,68079.000000,-33.000000,52
1074.000000,69153.000000,21.000000,53
1086.000000,70239.000000,12.000000,54
858.000000,71097.000000,-228.000000,42
342.000000,71439.000000,-516.000000,17
348.000000,71787.000000,6.000000,17
