0.000000,0.000000,0.000000,0
1850.000000,1850.000000,1850.000000,68
933.000000,2783.000000,-917.000000,24
217.000000,3000.000000,-716.000000,5
430.000000,3430.000000,213.000000,18
552.000000,3982.000000,122.000000,22
-262.000000,3720.000000,-814.000000,-8
590.000000,4310.000000,852.000000,28
-47.000000,4263.000000,-637.000000,0
729.000000,4992.000000,776.000000,33
2277.000000,7269.000000,1548.000000,85
1548.000000,8817.000000,-729.000000,51
1890.000000,10707.000000,342.000000,70
2580.000000,13287.000000,690.000000,96
3264.000000,16551.000000,684.000000,120
2580.000000,19131.000000,-684.000000,94
3981.000000,23112.000000,1401.000000,155
3267.000000,26379.000000,-714.000000,124
4299.000000,30678.000000,1032.000000,171
4470.000000,35148.000000,171.000000,176
2922.000000,38070.000000,-1548.000000,124
3270.000000,41340.000000,348.000000,151
3612.000000,44952.000000,342.000000,166
2748.000000,47700.000000,-864.000000,137
2238.000000,49938.000000,-510.000000,127
2580.000000,52518.000000,342.000000,147
2064.000000,54582.000000,-516.000000,129
1890.000000,56472.000000,-174.000000,129
1893.000000,58365.000000,3.000000,133
1377.000000,59742.000000,-516.000000,116
1377.000000,61119.000000,0.000000,121
690.000000,61809.000000,-687.000000,98
516.000000,62325.000000,-174.000000,97
861.000000,63186.000000,345.000000,112
516.000000,63702.000000,-345.000000,98
171.000000,63873.000000,-345.000000,88
-519.000000,63354.000000,-690.000000,65
171.000000,63525.000000,690.000000,95
-342.000000,63183.000000,-513.000000,71
-687.000000,62496.000000,-345.000000,62
-690.000000,61806.000000,-3.000000,63
0.000000,61806.000000,690.000000,88
-1032.000000,60774.000000,-1032.000000,45
-861.000000,59913.000000,171.000000,57
-861.000000,59052.000000,0.000000,55
-687.000000,58365.000000,174.000000,60
174.000000,58539.000000,861.000000,90
-858.000000,57681.000000,-1032.000000,46
-174.000000,57507.000000,684.000000,77
-345.000000,57162.000000,-171.000000,66
-171.000000,56991.000000,174.000000,73
-693.000000,56298.000000,-522.000000,52
-516.000000,55782.000000,177.000000,61
