2550.000000,2550.000000,0.000000,200
1990.000000,4540.000000,-560.000000,199
-1127.000000,3413.000000,-3117.000000,-112
679.000000,4092.000000,1806.000000,67
1298.000000,5390.000000,619.000000,129
1416.000000,6806.000000,118.000000,141
1486.000000,8292.000000,70.000000,148
2285.000000,10577.000000,799.000000,200
2182.000000,12759.000000,-103.000000,200
3240.000000,15999.000000,1058.000000,200
3288.000000,19287.000000,48.000000,200
3138.000000,22425.000000,-150.000000,200
4173.000000,26598.000000,1035.000000,200
3309.000000,29907.000000,-864.000000,200
2799.000000,32706.000000,-510.000000,200
3207.000000,35913.000000,408.000000,200
2493.000000,38406.000000,-714.000000,200
1287.000000,39693.000000,-1206.000000,128
183.000000,39876.000000,-1104.000000,18
372.000000,40248.000000,189.000000,37
-744.000000,39504.000000,-1116.000000,-74
-936.000000,38568.000000,-192.000000,-93
-1971.000000,36597.000000,-1035.000000,-197
-1950.000000,34647.000000,21.000000,-195
-1950.000000,32697.000000,0.000000,-195
-2868.000000,29829.000000,-918.000000,-200
-2322.000000,27507.000000,546.000000,-200
-2475.000000,25032.000000,-153.000000,-200
-1728.000000,23304.000000,747.000000,-172
-1911.000000,21393.000000,-183.000000,-191
-849.000000,20544.000000,1062.000000,-84
-1017.000000,19527.000000,-168.000000,-101
-510.000000,19017.000000,507.000000,-51
-3.000000,19014.000000,507.000000,0
-339.000000,18675.000000,-336.000000,-33
678.000000,19353.000000,1017.000000,67
846.000000,20199.000000,168.000000,84
510.000000,20709.000000,-336.000000,51
345.000000,21054.000000,-165.000000,34
675.000000,21729.000000,330.000000,67
339.000000,22068.000000,-336.000000,33
849.000000,22917.000000,510.000000,84
1020.000000,23937.000000,171.000000,102
1017.000000,24954.000000,-3.000000,101
1725.000000,26679.000000,708.000000,172
693.000000,27372.000000,-1032.000000,69
357.000000,27729.000000,-336.000000,35
849.000000,28578.000000,492.000000,84
